3,6,18,54,162,486,1458
5,8,16,32,64,128,256
7,14,42,146,546,2114,8322
11,22,110,418,1958,8722,41030
13,32,120,536,2568,12632,62760
17,-32,128,-512,2048,-8192,32768
19,38,342,1310,10374,53918,386022
23,46,506,2806,21482,143206,1049306
29,48,712,2016,26248,94368,1047112
31,62,930,2354,55242,48242,3974010
37,72,736,6096,62608,661392,7168816
41,256,2496,23248,227232,2257936,22801056
43,86,1806,10574,171054,1345886,19872606
47,94,2162,7990,182642,931174,19279682
53,120,2984,18432,375512,3145440,57101144
59,118,3422,20650,443798,3975658,73699142
61,112,3560,11992,477848,1682392,82218680
67,134,4422,22838,605814,4533734,107491302
71,142,4970,15478,730874,2802982,130258730
73,-152,3576,-34760,585624,-8557832,137225496
79,158,6162,28850,1001562,6070418,200291082
83,166,6806,39010,1227902,8032786,278617886
89,-168,7448,-48168,1068440,-10891368,192261848
97,-176,7008,19792,1287840,11806864,328133088
101,200,7672,5648,1383976,-3992560,337249672
103,206,10506,23450,2143842,5313626,547018866
107,214,11342,27178,2237798,5509354,564984182
109,224,11736,55160,2299176,16708664,549396936
113,664,11896,175336,3232408,57803944,1082192536
127,254,16002,45338,3957066,8303594,1185304842
131,262,17030,89866,4711022,36883402,1585331870
137,800,17440,241472,5405728,96386240,2120223520
139,278,19182,111830,5650350,52039958,2079993582
149,312,21856,75456,6441712,21771552,2438568496
151,302,22650,47954,6426258,7259042,2328893970
157,336,24008,9624,7923512,-8341224,3169610648
163,326,26406,124718,8421558,55852526,3303560406
167,334,27722,56446,8933498,16231294,3653680442
173,320,33232,158192,11608816,64273040,4956680272
179,358,31862,174346,11205758,84890698,4942386542
181,344,32256,81248,10349040,31268864,3897582576
191,382,36290,73726,13971650,21172222,6821945090
193,-400,35520,-77344,12243936,12571040,5371198560
197,392,37032,77216,13327992,13065152,6255695352
199,398,39402,170282,15776322,76561418,7820631282
211,422,44310,263030,18892518,160235462,10198725750
223,446,49506,118538,23068458,26936186,13555404426
227,454,51302,259234,22676846,159418834,12405501422
229,488,51312,115280,23943456,19257008,13894693152
233,-440,48840,-116888,24924744,-40774040,15988090440
239,478,56882,184030,28117394,104781598,17423730482
241,-512,48144,-149024,21776592,-67968992,12931121424
251,502,62750,322786,30297206,203454802,17878421270
257,1544,59208,1001096,32170440,709177544,21551599368
263,526,68906,215134,35655962,128909086,23477616026
269,512,80024,178256,44329496,101136752,30377872184
271,542,73170,200810,38011002,72874682,24774955770
277,536,76128,330848,37626768,244620416,23170160208
281,-552,76728,-284376,37091544,-220105752,22633189848
283,566,79806,486134,45586206,367677206,32787029886
293,552,82056,328704,50007192,249608352,37511634456
307,614,93942,443510,57873798,297200774,43712386902
311,622,96410,284254,59584490,174214942,45582669770
313,1904,110784,1236080,71608320,950049584,55203946944
317,656,89544,271856,51094056,155295056,36952951944
331,662,109230,642470,70651950,642376262,56858326350
337,2040,118056,1179624,78821256,913713000,67271263176
347,694,120062,712738,83958038,685525714,72581096822
349,688,143688,663448,106966392,749881048,94912630488
353,2152,121608,2070088,91529736,2158726792,86713983048
359,718,128522,285046,87546458,134462758,75672733322
367,734,134322,275186,96079866,167696594,87332099082
373,760,120656,755872,88035968,753828640,82150183136
379,758,143262,398462,108567582,234311438,103761233742
383,766,146306,405214,115156610,260490526,113669889026
389,744,156000,430608,128922096,329631504,134051457360
397,832,168472,253768,137471752,65492872,135371945512
401,-800,173728,-55280,134219392,314525200,121801569088
409,2448,163872,1142016,108768000,589155648,90405854592
419,838,175142,961186,144911150,1130962258,151546357742
421,872,175920,723632,158665440,607714832,178484833440
431,862,185330,652534,156834866,727793062,164026958690
433,-832,222112,-337792,203241568,-448091392,225740953312
439,878,192282,486410,167451282,252912458,184268702082
443,886,195806,1080034,177739574,1578473746,204978936086
449,-912,249872,-306288,240452240,224617488,268373988752
457,2784,201168,3234048,181947600,4044501504,201736574928
461,960,199552,1142832,171122272,1546787280,183376107712
463,926,213906,721946,191618106,806092106,212690251386
467,934,217622,757474,209997758,898466194,251872726142
479,958,228962,495286,213548738,163080358,246527925362
487,974,236682,543938,233003202,359786834,286826551842
491,982,240590,1397386,232562150,1836761482,282031013750
499,998,248502,1478870,250139718,2007811238,316350274902
503,1006,252506,544246,251519114,223563046,310063536506
509,1008,282904,491712,300482200,-100196352,385679720344
521,3104,287728,4036496,294157072,5800495184,371154780688
523,1046,273006,1604030,296751246,2892464366,405119434206
541,1040,290376,542696,319522584,467749160,444112145016
547,1094,298662,1376798,322853622,1546350974,433981413942
557,1152,285968,1075296,287384528,1513472352,357484436048
563,1126,316406,1561762,363262238,3045820306,521136334526
569,3440,293328,4551776,300451824,6617337440,387321970608
571,1142,325470,1869926,383105598,3314796902,559051804350
577,3464,319960,2370536,379840600,1861692584,565388818840
587,1174,343982,1839658,393835910,3391223914,560650970582
593,3512,325448,2617400,381139976,1335374072,555893304008
599,1198,358202,763126,435289706,931795558,651823724282
601,-1192,362376,-1023064,418204776,-746339992,619521697896
607,1214,367842,1584986,433285098,2360684714,628111902762
613,1192,364192,1489744,466436944,1832459152,748483102192
617,-1272,377208,-1853592,471288312,-3074431512,742013081208
619,1238,382542,2153462,472446798,3475825718,720980098062
631,1262,397530,921890,500982450,505599122,801555830130
641,-1232,361104,-3036464,435408720,-5811143792,651394003344
643,1286,412806,1382750,525378582,2234866046,848411868246
647,1294,417962,2004406,545171258,3691208614,888006986282
653,1280,409408,1272752,504785056,2742489680,769280773888
659,1318,433622,1590826,584629214,2533087018,982939448942
661,1272,402032,786528,503009120,1309852512,802415988992
673,-1392,531392,436752,744207488,2984176848,1276268382272
677,1352,490144,5408,706279312,-1931306368,1254597556624
683,1366,465806,1468450,638426054,2303351506,1097072029766
691,1382,476790,1654766,643504806,1999675982,1079103725670
701,1392,479384,845808,681813944,-200266608,1230394136984
709,1448,501072,2024240,684005952,3948908048,1172370719232
719,1438,516242,1502710,751359314,1597570918,1374202265762
727,1454,527802,1188770,774782802,1356870674,1431699507282
733,1520,533640,1179656,731330712,1070626760,1224292667640
739,1478,545382,2031110,806859414,4683080918,1492742768742
743,1486,551306,1963006,833198714,3510989566,1590201427226
751,1502,563250,2693666,848502330,6357914402,1587853916010
757,1496,571968,2918624,891989040,6220416896,1729984215408
761,4528,614256,5861728,997710672,9382768288,1952662819536
769,-1488,550992,-1982448,783648336,-3310512048,1413586138512
773,1512,601784,2007600,876975848,4319945712,1619032908104
787,1574,618582,2815214,981850182,5925831374,1952918089542
797,1616,627552,1088192,973002240,1496589056,1871503480512
809,4864,706352,10495120,1166477456,24859551184,2363129094032
811,1622,656910,3635342,1049610798,8993742302,2081698555230
821,1592,624744,3231248,967419768,5009750672,1885393471704
823,1646,676506,1898786,1081012146,4037306066,2148578034066
827,1654,683102,3385738,1094685014,6823041034,2181232865702
829,1712,683496,199400,1085236536,-3246838168,2172729045336
839,1678,703082,1954870,1165087418,2687537638,2396676424202
853,1752,738288,598272,1273035552,-822292608,2697157250688
857,5200,756816,8282704,1344192336,14726274640,2974821120336
859,1718,737022,3798878,1290309054,8407459118,2845586390382
863,1726,743906,2487166,1325483426,5525075326,2936195171426
877,1696,680696,1470472,1103100200,1706879176,2305589465096
881,5336,770696,11141576,1417584872,26706233096,3225738679016
883,1766,778806,3979310,1374486630,11913507086,3007592227686
887,1774,785882,1832542,1365474410,2618109214,2994921160682
907,1814,821742,2194430,1456056078,2969142254,3199408577502
911,1822,829010,2712958,1522650866,3180472702,3488888284370
919,1838,843642,2313122,1583913042,3989149778,3695063328882
929,-1904,857728,-2810240,1635232480,-7375594304,3862740741088
937,-1912,910120,-3692920,1530239848,-5173822072,3198128568040
941,1824,828480,1754640,1531570272,4187613744,3555622679040
947,1894,895862,5013418,1658607998,13828590634,3858958355822
953,5744,1016624,11011472,2053591088,28036870544,5187254228144
967,1934,934122,2473850,1840655490,5066971514,4530751496082
971,1942,941870,5629858,1811173286,18183690322,4380684414950
977,-2016,857536,-2805984,1623228352,-4338893856,3973296201856
983,1966,965306,4484446,1854400010,13218551326,4480782577226
991,1982,981090,4396034,1914380106,11690431202,4652426167770
997,2056,909408,1960144,1804617168,363501136,4467474277488
1009,-2048,1077168,-4843376,2242498512,-14761913648,5788396778448
1013,2072,1087872,4238480,2248846704,10547087312,5705621427792
1019,2038,1037342,6128266,2117141654,18114114058,5420298404582
1021,2064,1106280,5281752,2264336856,14978140824,5828847930360
1031,2062,1061930,2426974,2237870042,6888237982,5877408987770
1033,-2072,1062552,-4740344,2124241752,-11057109752,5375510605272
1039,2078,1078482,2284418,2211929178,-110236222,5650764286122
1049,-2088,947464,-43032,1686347560,6159749352,3769619736424
1051,2102,1103550,4751126,2263898142,12343110902,5844395898750
1061,2184,1205696,6256320,2721222704,23867070624,7578911408816
1063,2126,1128906,5903210,2377597218,16304316746,6237271704306
1069,2112,1038392,1991016,2087306216,1561844712,5434555290632
1087,2174,1180482,3945746,2606041194,10395177554,7264847941242
1091,2182,1189190,6482722,2627365838,22618826962,7226219745710
1093,2120,1189200,-770320,2563180416,-8300527600,6878655879360
1097,-2136,1101608,-5448120,2300980712,-25229462136,6268435203368
1103,2206,1215506,5296606,2625014258,13361180446,7043805982706
1109,2168,1190784,2705168,2582739696,2960962448,6974945403024
1117,2192,1244808,4841672,2794500696,14231754632,7703925656568
1123,2246,1260006,7276118,2887010646,23938851206,8203075315206
1129,6720,1320528,18261360,3015062832,53237011440,8585862943728
1151,2302,1323650,5637598,2997975170,16328566942,8445818331650
1153,6984,1368600,12641064,3139358808,24957925224,9047333260440
1163,2326,1351406,7999114,3157054214,23898041866,9250278892406
1171,2342,1370070,7965302,3160990374,28803388742,9191591224950
1181,2352,1327344,2559408,3048935472,1852646352,8922543165264
1187,2374,1407782,7423498,3262628558,24635185354,9444640440062
1193,-2360,1414872,-2688488,3182371896,5876097880,8877955190712
1201,7256,1529768,19831640,3750907304,53029312856,11553320399528
1213,2480,1467240,136904,3536721336,-7851673720,10707198724440
1217,7240,1454872,17773576,3391016920,55917374920,9768323711512
1223,2446,1494506,4405246,3576744218,10619132926,10584113435066
1229,2528,1533808,9201632,3733366960,36859186208,11388735387568
1231,2462,1514130,4871594,3728578362,11990763002,11417804391930
1237,2456,1528608,8320064,3804906576,24859488416,11856072857808
1249,7464,1450488,22142376,3345001464,77363994984,9900306658488
