3,0,6,-6,18,-30,66
5,-1,27,-37,195,-421,1587
7,-14,42,-164,726,-3404,16422
11,0,40,30,388,750,5020
13,6,218,-84,6086,-8724,212798
17,-8,284,-314,9944,-25058,443144
19,-19,355,-1153,13591,-69769,673495
23,0,334,-318,15658,-35070,976594
29,-4,698,-514,35966,-50554,2243438
31,-31,915,-4963,69243,-551131,6485235
37,2,1802,-40,151598,-57688,14817062
41,-33,1549,-3801,126589,-451473,12688549
43,43,1531,2287,136483,182263,15121291
47,0,1780,-258,159376,-77250,18951400
53,49,2387,8185,231251,1104169,28564307
59,177,3507,22299,390759,3373107,53574567
61,10,4482,-2312,572310,-649640,89561502
67,0,4428,-10278,574776,-2656710,90897408
71,0,4960,6438,758188,1894830,143196220
73,79,6409,14989,1035133,2904109,202512469
79,0,5934,-4926,898866,-1563990,175075314
83,-83,5193,-9011,712233,-1681403,125549793
89,162,8238,33000,1430778,8461032,303203298
97,-18,9626,8406,1938722,3297462,487708466
101,182,7832,32012,1398836,7341572,332558372
103,-103,9803,1025,1850315,5002937,462998483
107,-107,11551,-1385,2352307,2737903,600329011
109,6,12186,16530,2815122,6753306,798501066
113,97,13381,23593,3206821,8086297,948695941
127,127,19033,45841,5174533,18003337,1659675253
131,0,16126,-13476,4150750,-7114860,1327832326
137,-145,17597,-19453,4977461,-8160925,1767030437
139,-139,19037,-60859,5477765,-25420339,1960631117
149,20,22086,3788,6844974,520460,2557839486
151,0,24282,22026,7390998,10136730,2726976222
157,-336,23412,-63456,7132212,-13490256,2782757652
163,0,28820,-5760,9056924,-7381200,3563938940
167,-334,29210,-97462,9089930,-37723774,3422178530
173,-169,29709,-54427,10590609,-15578299,4782014889
179,0,27292,-1992,9983164,-10361400,4710752572
181,-18,32738,-14544,11829446,-5705328,5404824398
191,0,36174,-16236,14334894,-5238180,6987454134
193,-14,37636,18976,13730344,14552416,6323311456
197,28,31310,-60494,11696882,-55574582,5513659490
199,0,42986,-52452,17797418,-27948180,8793847706
211,422,42444,145838,15969396,60163742,7642691124
223,-446,49908,-200774,22520604,-104730446,12744112548
227,-227,49489,-91403,23376913,-43408427,13666781329
229,30,52614,-34020,24809394,-42259620,14665265754
233,-217,52501,-136075,24350785,-102232867,14485547521
239,0,55384,-9594,26401228,-15579450,15718845364
241,-452,58226,-187658,28690070,-94142642,17982240566
251,-251,65707,-53873,34122895,-10683521,21915147607
257,225,64499,149547,32009879,92848155,19653543359
263,-263,71831,-167003,38810999,-127411883,25978447271
269,-20,65180,66358,34070072,92701990,23097013280
271,-271,73827,-216661,39578031,-178861981,26306537247
277,-18,73226,-36684,43429958,-35941548,32904289166
281,-249,70833,-157653,37452249,-96983349,24557055513
283,566,82658,409430,45596546,324432446,31746890858
293,-297,85527,-155421,50484351,-157445397,36928003047
307,-307,90559,-145195,53180863,-52116187,40036528399
311,-311,95061,-147977,56937849,-62150681,42791762241
313,-287,96339,-85721,60300495,3492703,46646943279
317,28,97192,5074,58759372,-18777422,45444772612
331,331,100035,158647,65031699,90988471,54152938275
337,-18,110886,-8406,70824534,-40510998,57606223686
347,347,119929,428117,80374861,356451917,66606000109
349,-339,122601,-242895,91348233,-201292239,84092280921
353,-369,129411,-269271,96268695,-198609519,89440422951
359,0,131512,-78858,95971204,-87228930,87104255092
367,-367,148315,-145057,107528959,-48653617,96482599495
373,-14,135988,-107540,99547744,-198988964,91879747048
379,379,145041,761419,112973337,962786419,110345659041
383,0,135634,-14700,100798642,-43730100,94600598074
389,409,159683,484201,127454819,606520489,128424782003
397,-38,175416,-74714,142274112,-124880378,140326076976
401,441,159369,153525,126845217,65488941,128221183929
409,6,175608,-60366,142977000,104820786,147291015768
419,0,169334,26934,143769386,5429550,150460406474
421,30,177214,-156630,153445318,-369556110,167390969374
431,0,175356,121254,145120800,295083990,152242447416
433,-399,184029,-219225,158522049,-337459569,169523884209
439,0,180686,64434,149772482,176335650,157012584026
443,-443,185363,20125,158894579,258296917,171931383563
449,-40,215470,-79210,194734714,-22554490,219053700610
457,-42,220936,-260724,203783308,-513366132,234578750356
461,-441,208105,-641961,198157513,-953825721,239792610025
463,-463,196731,132497,175123563,385045457,198754768011
467,934,244340,1221604,241149392,1741614004,288371198600
479,479,243493,630197,244563025,849126989,303790556593
487,0,231760,-176658,217593388,-303268770,258568167700
491,0,225292,-521448,215515108,-996224280,259207986292
499,-499,260939,-544069,264433007,-556161949,328970450639
503,-503,256683,-1257827,262113171,-2288078363,337343805963
509,-465,258587,-653787,250734335,-797819235,296153855327
521,561,268261,379341,276561301,314867541,357600554461
523,1046,263038,653036,274034194,497670236,361457015338
541,-42,305066,-283068,333456902,-710851692,447690180686
547,-547,304577,-523009,342988973,-505575577,480394562957
557,-585,334927,-642381,383240167,-776261205,535399026367
563,-563,317633,-779921,362424629,-1104310553,514419835013
569,-529,327577,-657415,372041173,-991760359,525910018957
571,571,322259,548695,382005275,614255431,557636685179
577,579,350053,1572669,419999113,3426517749,626755467433
587,587,357543,71405,424955643,-411481603,623877920643
593,16,336530,-195950,390171518,-499768934,578480450270
599,0,348510,152964,403602174,546391860,592528404030
601,10,380896,-34292,485311180,128871700,768766737196
607,0,399988,-504264,499560988,-1130114400,755369611108
613,1260,378876,1838340,467724516,3428272260,729059508036
617,649,393155,267847,498003935,-61834841,776456573735
619,619,381541,812587,463388413,1047144259,705919013941
631,631,404925,971365,521784441,1397303941,830137316385
641,-649,405569,-970879,531939413,-1675504759,868340541269
643,0,424008,-117774,531639252,-554627190,825047450388
647,-647,389499,-1282709,488943039,-2829675317,782547149079
653,-44,424564,372256,561104428,1159346056,941456422324
659,0,433310,-33150,562655426,-397332630,895227645650
661,711,447387,-169251,617081487,-1427587059,1055115741687
673,-46,444446,695972,584525642,2403488804,972801183026
677,1406,469898,2146694,632528882,4061751206,1062163756178
683,0,491758,195024,683651518,573739080,1175639871958
691,1382,457770,1651172,632407926,3277953812,1086796164270
701,-52,465904,38828,630910984,157669628,1086588763144
709,739,506423,1007305,741728651,2443777489,1363292427563
719,719,470485,1070417,654540385,2209668089,1160502481825
727,-727,513025,-952411,722385265,-1621723507,1271154498265
733,54,557728,-1197666,845167912,-3129773346,1599709510888
739,-739,540875,-1357849,821139167,-3260484289,1558491078575
