3,0,2,0,2,0,2
5,-8,56,-80,800,-1088,12416
7,0,52,0,676,0,9652
11,0,36,0,516,0,8196
13,6,68,180,1496,7356,48248
17,36,216,1068,7368,49356,361416
19,0,392,0,17384,0,892472
23,0,718,0,36526,0,2425438
29,10,590,1378,31910,167410,2451110
31,0,788,0,41804,0,2753948
37,10,1516,1984,128728,319480,13440616
41,-18,1422,-162,120462,109182,12862542
43,0,1450,0,114034,0,11917330
47,0,2334,0,193350,0,19649334
53,32,2820,5420,269844,860492,29253780
59,0,3874,0,515866,0,81090634
61,-94,3328,-11296,352972,-1536184,45688108
67,0,4260,0,545748,0,86130900
71,0,5802,0,946914,0,179543922
73,-52,4970,2006,672974,1678718,116667230
79,0,6316,0,945724,0,178791436
83,0,8962,0,1630954,0,350865562
89,84,9200,3588,1725152,634884,374858720
97,6,8788,5412,1498576,949356,314394448
101,264,9408,43572,1873056,9227124,474339648
103,0,9392,0,1780256,0,441783872
107,0,10730,0,2340290,0,623197730
109,-100,12298,24110,2663734,15290390,717138598
113,-40,15116,-24220,3422660,-10346860,930424676
127,0,15996,0,3832332,0,1116342396
131,0,14480,0,3454520,0,1071057800
137,148,13484,30124,2698028,6243628,667400684
139,0,15010,0,3469042,0,1065325810
149,216,23420,27984,7204916,11413776,2710427780
151,0,23584,0,6937384,0,2470534024
157,116,25742,-4114,7918706,-3327274,2981384642
163,0,21496,0,6636376,0,2599489096
167,0,28686,0,9375366,0,3778005846
173,4,26316,-55436,8813844,-38690876,3737945556
179,0,34868,0,12697724,0,5828680748
181,-68,36310,-116162,13071538,-82464938,5893004050
191,0,34496,0,12592280,0,5842587416
193,372,37702,224958,13565794,127310262,5839898722
197,-210,42290,-29694,17564930,15525090,8843277410
199,0,35840,0,12719144,0,5827481480
211,0,44296,0,18467728,0,9841220656
223,0,50000,0,23237384,0,13797112280
227,0,41240,0,17242256,0,9465188960
229,516,52038,276870,23648610,173244846,13212169458
233,330,50786,127542,21454874,62703510,11436397226
239,0,54208,0,25389640,0,14507627608
241,-476,56602,-199226,26087998,-106486706,14938253422
251,0,71922,0,37779378,0,24110537922
257,436,66944,408424,34400264,354692056,22573924424
263,0,56712,0,26259696,0,16283000832
269,106,77862,167662,44900214,189608926,32325530022
271,0,69542,0,36627350,0,24123080342
277,-50,82204,65356,48444736,58300180,34793202304
281,12,95232,-180336,58137912,-195420048,42572423112
283,0,82672,0,43547896,0,28239335032
293,-194,86154,-31910,52384746,-12799334,39368993994
307,0,93680,0,57939584,0,44842696400
311,0,101390,0,65789630,0,52995761390
313,130,93268,159472,57317704,110551720,44701851928
317,-1160,101608,-693236,68090248,-485209700,55924831768
331,0,114132,0,75418980,0,62180199252
337,-504,103182,-532662,68250498,-483184734,56699063682
347,0,110404,0,75260428,0,63471406684
349,-272,106074,-296126,65379486,-318182102,49981555374
353,-972,135844,-682128,102691852,-695128992,94048102924
359,0,137478,0,99365142,0,90124085478
367,0,139924,0,106376092,0,100369491484
373,416,124906,351014,87298246,411268526,77478754246
379,0,147216,0,115986288,0,114690837936
383,0,164414,0,135677006,0,135040561934
389,-1320,161572,-930900,125437108,-771858180,120626726692
397,-1280,158658,-942494,120016566,-933349190,114187904598
401,96,166240,-103056,134954512,-262441104,138875494000
409,788,154586,562982,120841166,464777918,117525632366
419,0,180994,0,154580434,0,164644201234
421,-650,169056,-794072,146681100,-1255080560,157238659836
431,0,188632,0,166152304,0,178867682992
433,838,188576,559792,176729084,636758728,198250917596
439,0,185568,0,162125160,0,174661248408
443,0,209726,0,177841718,0,186667550486
449,-602,213486,-352610,213599838,49567678,263107821726
457,-1092,214982,-790110,197647922,-789443382,224900913362
461,-1222,212630,-565126,191443982,-410121622,216451977710
463,0,217096,0,192927448,0,210620848216
467,0,232130,0,231603194,0,287671161530
479,0,238646,0,232582958,0,279102060446
487,0,226964,0,227769092,0,297571686404
491,0,248888,0,266222936,0,347903901128
499,0,265582,0,285598534,0,376190772262
503,0,256134,0,258984102,0,325614402534
509,496,263716,783964,279391924,940833196,370978556836
521,900,274836,859044,297375684,1103950260,405548584596
523,0,280952,0,302853584,0,403358675072
541,-70,292256,-502876,316619180,-1101760420,426633881516
547,0,278664,0,267558312,0,323209164024
557,-964,338508,-1335328,393600828,-1897075744,554939221308
563,0,310252,0,346819660,0,477731435212
569,480,348716,-114336,407151884,-960119520,578433652076
571,0,298640,0,315233504,0,420973280240
577,572,345122,873194,396708278,1281122402,561826769222
587,0,334038,0,371436150,0,519948645078
593,-1198,333286,-1859842,387841678,-3328380178,564289573966
599,0,367078,0,436653406,0,645263112958
601,1188,352974,1405350,429218010,1742824878,645182685834
607,0,377664,0,452050512,0,675011770224
613,788,402818,40058,509232398,-866116462,801438719198
617,192,347980,414984,416230444,485637432,635624712700
619,0,366534,0,444235830,0,682546183014
631,0,361462,0,420425518,0,627218593582
641,-384,367680,30240,453841440,412221456,711037761840
643,0,396060,0,496585212,0,772234668780
647,0,420734,0,549128918,0,877241510534
653,-244,383992,113516,475973152,597722396,761285017312
659,0,450374,0,601926998,0,993156785654
661,-52,409050,-740302,509081622,-1674795862,811763309190
673,2018,405440,2550656,518914916,4416213128,826546127300
677,728,438080,1116620,575017472,1777328828,976978771280
683,0,472918,0,637264510,0,1072552739518
691,0,500096,0,731387624,0,1315621153016
701,-564,428024,1001028,548246624,4098849156,891910943504
709,1304,506158,943502,740006482,701896934,1379960487298
719,0,573030,0,836646294,0,1491065197350
727,0,542578,0,790471354,0,1437884218858
733,-662,574860,-1061948,889808520,-2831597972,1714763823960
