3,3,5,9,17,33,65
5,2,18,62,258,1022,4098
7,2,20,-10,116,-178,860
11,-8,108,-74,1848,-1058,38328
13,6,148,90,3364,-534,90388
17,23,323,953,11111,50153,473663
19,5,359,713,17639,64985,1001879
23,-35,485,-851,20237,-8435,1001405
29,29,901,2009,67885,168809,5819341
31,-3,799,-1215,48079,-154143,3745039
37,-30,1740,-2184,158496,-219120,16702560
41,-16,2120,-3610,187628,-659866,19526180
43,48,1894,366,135010,-175722,11453074
47,-98,1758,-6620,157218,-534308,17613378
53,-7,3005,-421,284441,-41557,31202705
59,27,2935,-1701,344023,-632853,53302135
61,-64,3420,-6232,369540,-915664,53709660
67,111,4533,18231,610485,3268311,99970053
71,-116,4524,-15104,555612,-2722976,84117084
73,-99,5571,-7635,776667,-944979,135050091
79,-43,5961,-15055,882129,-4491463,163134921
83,-107,5749,-27215,948253,-7134047,200223469
89,90,7768,25800,1443964,8002920,334273588
97,29,11051,20993,2423843,7658129,637716851
101,-72,8516,-14382,1452920,-2570742,315601496
103,37,10599,13915,2121891,5372587,525131259
107,148,10678,36232,1935694,8076448,450479878
109,-37,11193,-12085,2385081,-4467037,623981073
113,123,13301,24909,3116969,4443213,897751601
127,-137,18309,-38723,5364705,-12342707,1958274489
131,54,13866,11466,3251802,1795314,952342146
137,-1,19793,-11359,4998197,-11366551,1538132213
139,127,18915,18187,4826019,4720147,1573366635
149,-168,23140,-47862,7214200,-19396998,2760757600
151,430,25076,156562,8215484,72440050,3194308556
157,-39,23609,-29109,7691333,-8279949,3132180629
163,-16,28372,9002,10304800,12536834,4618928512
167,113,27955,77897,9083539,46055273,3841135075
173,291,31377,64983,11053161,22108671,4644376737
179,-223,30271,-71479,10483879,-35060623,4542599551
181,172,34840,94516,11628784,36318052,4639846240
191,263,38203,95027,15648763,40725563,8030989603
193,54,33674,79434,12116114,61481634,5624322554
197,224,38596,136766,14461912,64295174,6419711896
199,161,37677,129707,14093745,91507331,6823808577
211,143,47023,75311,19873231,25285223,10177976743
