3,0,0,0,0,0,0
5,0,0,0,0,0,0
7,0,84,0,1764,0,39444
11,0,0,0,0,0,0
13,0,312,0,12168,0,533352
17,0,0,0,0,0,0
19,0,684,0,38988,0,2278764
23,0,0,0,0,0,0
29,0,0,0,0,0,0
31,-31,1631,-1651,161231,-83011,18348911
37,0,2664,0,295704,0,33258744
41,0,0,0,0,0,0
43,0,3612,0,465948,0,71464092
47,0,0,0,0,0,0
53,0,0,0,0,0,0
59,0,0,0,0,0,0
61,61,6401,8251,1136621,1318651,203495141
67,0,8844,0,1777644,0,408416844
71,0,0,0,0,0,0
73,0,10512,0,2302128,0,606125232
79,0,12324,0,2920788,0,753180324
83,0,0,0,0,0,0
89,0,0,0,0,0,0
97,0,18624,0,5419584,0,1746913344
101,0,0,0,0,0,0
103,0,21012,0,6492708,0,2344111572
107,0,0,0,0,0,0
109,0,23544,0,7698888,0,2562606504
113,0,0,0,0,0,0
127,0,32004,0,12193524,0,4663927044
131,0,0,0,0,0,0
137,0,0,0,0,0,0
139,0,38364,0,15997788,0,7586814684
149,0,0,0,0,0,0
151,-151,40991,-61411,17626751,-32190931,8004217871
157,0,48984,0,23071464,0,13178969544
163,0,52812,0,25825068,0,14501178252
167,0,0,0,0,0,0
173,0,0,0,0,0,0
179,0,0,0,0,0,0
181,-181,62471,-84451,34547651,-36558331,21203803571
191,0,0,0,0,0,0
193,0,74112,0,42910848,0,25099300992
197,0,0,0,0,0,0
199,0,78804,0,47045988,0,33514762644
211,211,93881,398971,62436641,388443571,48923018441
223,0,99012,0,66239028,0,46615694532
227,0,0,0,0,0,0
229,0,104424,0,71739288,0,53832386424
233,0,0,0,0,0,0
239,0,0,0,0,0,0
241,241,116291,292291,84159551,287474731,73752665231
251,0,0,0,0,0,0
257,0,0,0,0,0,0
263,0,0,0,0,0,0
269,0,0,0,0,0,0
271,-542,139004,-404918,112979396,-310493102,92002548524
277,0,152904,0,127063224,0,110072027544
281,0,0,0,0,0,0
283,0,159612,0,135510588,0,123892009212
293,0,0,0,0,0,0
307,0,187884,0,173041164,0,194013049644
311,0,0,0,0,0,0
313,0,195312,0,183397968,0,203473123152
317,0,0,0,0,0,0
331,-662,228134,-613718,225338726,-581511062,222892212134
337,0,226464,0,228955104,0,239640056544
347,0,0,0,0,0,0
349,0,242904,0,254320488,0,315669852744
353,0,0,0,0,0,0
359,0,0,0,0,0,0
367,0,268644,0,295777044,0,332544355044
373,0,277512,0,310535928,0,404228073432
379,0,286524,0,325777788,0,398262296124
383,0,0,0,0,0,0
389,0,0,0,0,0,0
397,0,314424,0,374478984,0,446565245544
401,0,0,0,0,0,0
409,0,333744,0,409503888,0,530203849104
419,0,0,0,0,0,0
421,842,408644,2160278,564926396,3945674702,897331629764
431,0,0,0,0,0,0
433,0,374112,0,485971488,0,634174862112
439,0,384564,0,506470788,0,764575917684
443,0,0,0,0,0,0
449,0,0,0,0,0,0
457,0,416784,0,571410864,0,857068404144
461,0,0,0,0,0,0
463,0,427812,0,594230868,0,1006143436452
467,0,0,0,0,0,0
479,0,0,0,0,0,0
487,0,473364,0,691584804,0,1222695058644
491,0,0,0,0,0,0
499,0,497004,0,744014988,0,1227881488044
503,0,0,0,0,0,0
509,0,0,0,0,0,0
521,0,0,0,0,0,0
523,0,546012,0,856692828,0,1419821002332
541,541,583241,-119789,927119741,-1231233029,1748758989821
547,0,597324,0,980208684,0,1609990972044
557,0,0,0,0,0,0
563,0,0,0,0,0,0
569,0,0,0,0,0,0
571,571,590231,2003851,932480951,5162090731,1770316517591
577,0,664704,0,1150602624,0,2172352143744
587,0,0,0,0,0,0
593,0,0,0,0,0,0
599,0,0,0,0,0,0
601,2404,752996,4803244,1404652196,11257461004,3129059538596
607,0,735684,0,1339680564,0,2929022325444
613,0,750312,0,1379823768,0,2722572114552
617,0,0,0,0,0,0
619,0,765084,0,1420760988,0,3077468318364
631,-2524,749486,-4770364,1418387246,-9235308604,2686510125806
641,0,0,0,0,0,0
643,0,825612,0,1592605548,0,3183321257292
647,0,0,0,0,0,0
653,0,0,0,0,0,0
659,0,0,0,0,0,0
661,1322,855344,1310678,1693115816,1285645742,3626637608384
673,0,904512,0,1826209728,0,4075803920832
677,0,0,0,0,0,0
683,0,0,0,0,0,0
691,1382,872414,2800598,1759848206,5975102822,3724480780094
701,0,0,0,0,0,0
709,0,1003944,0,2135388888,0,5466997752504
719,0,0,0,0,0,0
727,0,1055604,0,2302272324,0,5105623237044
733,0,1073112,0,2359773288,0,5354941290312
739,0,1090764,0,2418223788,0,6087728729484
743,0,0,0,0,0,0
751,1502,1035764,3290198,2259045836,7821912782,5332010393924
757,0,1144584,0,2599350264,0,7203263689944
761,0,0,0,0,0,0
769,0,1181184,0,2724991488,0,6302848664064
773,0,0,0,0,0,0
787,0,1237164,0,2920944204,0,8376827425644
797,0,0,0,0,0,0
809,0,0,0,0,0,0
811,-811,1408541,-1815691,3612442901,-5760851731,10489474776461
821,0,0,0,0,0,0
823,0,1353012,0,3340586628,0,8370656329332
827,0,0,0,0,0,0
829,0,1372824,0,3414213288,0,8732302086024
839,0,0,0,0,0,0
853,0,1453512,0,3719537208,0,11375618312472
857,0,0,0,0,0,0
859,0,1474044,0,3798611388,0,10629810423804
863,0,0,0,0,0,0
877,0,1536504,0,4042542024,0,12839087775144
881,0,0,0,0,0,0
883,0,1557612,0,4126114188,0,11307274720812
887,0,0,0,0,0,0
907,0,1643484,0,4471919964,0,13989721015644
911,0,0,0,0,0,0
919,0,1687284,0,4651841988,0,12832101062964
929,0,0,0,0,0,0
937,0,1754064,0,4930673904,0,16744277397744
941,0,0,0,0,0,0
947,0,0,0,0,0,0
