3,0,18,0,162,0,1458
5,0,30,-30,210,-390,1650
7,0,96,0,1536,0,24576
11,0,110,0,1958,0,41030
13,0,282,150,6582,4830,164982
17,0,306,510,10710,31110,431766
19,0,72,0,288,0,1152
23,0,506,0,21482,0,1049306
29,0,870,1218,43674,124410,2699610
31,0,852,0,41100,0,2308092
37,-214,1876,-18136,180304,-1800544,18001216
41,0,1722,-738,144894,-239850,15300462
43,0,2172,0,188940,0,21529452
47,0,2162,0,182642,0,19279682
53,0,2862,4770,325314,1092330,46567602
59,0,3422,0,443798,0,73699142
61,244,5050,34822,681454,6105214,106762510
67,0,6444,0,1154124,0,240428844
71,0,4970,0,730874,0,130258730
73,24,414,558,3618,11574,63234
79,0,5040,0,812952,0,167074920
83,0,6806,0,1227902,0,278617886
89,0,8010,6942,1369710,2961030,298700910
97,0,10086,9918,2150394,7927110,539840346
101,0,10302,-19998,2137362,-8244630,547610082
103,0,11136,0,2479728,0,689341296
107,0,11342,0,2237798,0,564984182
109,-330,8928,-55512,1066644,-8434800,141210468
113,0,12882,3390,2783190,5657910,744151782
127,0,22068,0,5641956,0,1538039268
131,0,17030,0,4711022,0,1585331870
137,0,18906,-28770,5310942,-9152970,1850135406
139,0,20316,0,6599748,0,2622822276
149,0,22350,-15198,6550338,-8694150,2434339650
151,0,20520,0,5059152,0,1608748560
157,-628,24610,-277978,7869862,-122383378,3155083990
163,0,19314,0,4339098,0,1349635914
167,0,27722,0,8933498,0,3653680442
173,0,30102,57090,10200426,33003210,4371369882
179,0,31862,0,11205758,0,4942386542
181,-594,26964,-252144,8847000,-129609144,3682485144
191,0,36290,0,13971650,0,6821945090
193,-772,42070,-437602,16752178,-270948682,8458332370
197,0,39006,-76830,15648498,-70642230,8014601826
199,0,46260,0,21355524,0,11757211380
211,0,46164,0,21552636,0,12546904044
223,0,42924,0,20524404,0,12985878324
227,0,51302,0,22676846,0,12405501422
229,0,51270,-156318,22736202,-124675350,11628886650
233,0,54522,-48930,26434782,-87535770,16251846462
239,0,56882,0,28117394,0,17423730482
241,0,71622,146454,37564650,187707390,23031009162
251,0,62750,0,30297206,0,17878421270
257,0,66306,131070,32568582,114393270,19818266646
263,0,68906,0,35655962,0,23477616026
269,0,72630,37122,38895786,41310330,25535473290
271,0,54666,0,19436346,0,8441952426
277,0,75222,7002,39841290,24693570,26043854202
281,0,79242,129822,43709550,188064870,30319602702
283,0,88404,0,57076404,0,44684776644
293,0,86142,167010,51149010,234438090,38365746402
307,0,79740,0,59255532,0,53707060620
311,0,96410,0,59584490,0,45582669770
313,1252,105310,704134,64646506,580445902,49187169370
317,0,100806,-47550,61006650,-54939270,45701794266
331,0,111516,0,70649412,0,56403096756
337,0,99270,-95850,64477962,-17639730,52820801370
347,0,120062,0,83958038,0,72581096822
349,1396,121954,920602,74246350,818638066,55229642014
353,0,124962,-158850,92143590,-260545770,83851639062
359,0,128522,0,87546458,0,75672733322
367,0,111552,0,71663064,0,64419187992
373,1492,138058,1445818,113413126,1491407362,110843486758
379,0,94320,0,49704336,0,35023116240
383,0,146306,0,115156610,0,113669889026
389,0,151710,147042,122952786,186428250,125289248370
397,2806,199948,2404648,181812256,2638176736,199499639968
401,0,161202,319998,127674390,566817510,126097249782
409,0,169518,341742,134536530,748037190,133002466338
419,0,175142,0,144911150,0,151546357742
421,0,170442,-488310,145590030,-727134270,154600358382
431,0,185330,0,156834866,0,164026958690
433,-1420,141286,-389098,122307730,385220750,127934305426
439,0,180084,0,141023676,0,140901975804
443,0,195806,0,177739574,0,204978936086
449,0,202050,315198,181513638,646519590,203485969350
457,0,212862,-153210,198396498,-97007970,228310215042
461,0,212982,240642,189291210,510368490,208721549562
463,0,184800,0,152871528,0,157776124440
467,0,217622,0,209997758,0,251872726142
479,0,228962,0,213548738,0,246527925362
487,0,193482,0,159762186,0,169607655162
491,0,240590,0,232562150,0,282031013750
499,0,264444,0,255610428,0,305081117484
503,0,252506,0,251519114,0,310063536506
509,0,259590,-467262,269860602,-1151251110,345057029850
521,0,271962,290718,278779806,652661910,355691400462
523,0,210384,0,145723320,0,125882598744
541,-228,249498,218214,302394798,1535520942,475050784158
547,0,341916,0,389808060,0,557470497516
557,0,310806,183810,343300266,342070410,470062603386
563,0,316406,0,363262238,0,521136334526
569,0,324330,262878,356930286,364837110,496684987710
571,0,385740,0,458259732,0,663612074100
577,3310,357268,2397772,383175592,1302232180,524885240008
587,0,343982,0,393835910,0,560650970582
593,0,352242,-551490,423405558,-1313240010,639114321222
599,0,358202,0,435289706,0,651823724282
601,-2404,339490,-3124846,380583766,-4596297094,523726441750
607,0,373512,0,452352504,0,682397878152
613,3382,330664,2669644,405839428,3553358692,638775894484
617,0,381306,-129570,482848158,-316206330,761231054046
619,0,372852,0,482565636,0,773006152212
631,0,362574,0,527857902,0,1021509629694
